year;num;dept;insee_code;commune_name;date_alerte;covered_surface;forest_surface;surface_maquis_garrigues;other_surface_not_forest;area_surface;other_surfaces;other_wooded_land_area;natural_non_wooded_areas;non_wooded_areas;non_forested_areas;accuracy_surface;fireLargerThan1;people_type;reason;motif;RCCI_intervention;damage_or_building_affected;number_of_death;numberBuildingTotallyDestroyed;numberBuildingPartiallyDestroyed;Hygometry;average_wind_speed;wind_direction;temperature;reliable_data
1990;103;6;6070;Gréolières;26/01/1990 19:30;1000000;0;0;;;;;;;;;Non;1;Inconnue;;;;;;;;;;;
1990;1333;2B;2B318;Taglio-Isolaccio;27/02/1990 12:56;7000000;0;0;;;;;;;;;Non;;Certaine;Accidentelle;;;;;;;;;;
1990;1335;2B;2B207;Penta-di-Casinca;27/02/1990 18:40;3000000;0;0;;;;;;;;;Non;;Certaine;Accidentelle;;;;;;;;;;
1990;1272;2B;2B199;Palasca;27/02/1990 23:50;1500000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1990;189;7;7153;Mayres;28/02/1990 10:45;3100000;0;0;;;;;;;;;Non;1;Certaine;Involontaire (travaux);;;;;;;;;;
1990;1336;2B;2B054;Campile;28/02/1990 14:40;5000000;0;0;;;;;;;;;Non;;Probable;;;;;;;;;;;
1990;1302;2B;2B225;Pietra-di-Verde;01/03/1990 13:05;4000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1990;93;6;6021;Bonson;04/03/1990 14:26;1500000;0;0;;;;;;;;;Non;1;Inconnue;;;;;;;;;;;
1990;82;6;6142;Touët-de-l'Escarène;04/03/1990 15:30;1470000;0;0;;;;;;;;;Non;1;;;;;;;;;;;;
1990;9;4;4112;Manosque;25/03/1990 16:32;3500000;0;0;;;;;;;;;Non;5;Certaine;;;;;;;;;;;
1990;2904;83;83059;Forcalqueiret;18/04/1990 14:53;2060000;0;0;;;;;;;;;Non;;Certaine;Involontaire (particulier);;;;;;;;;;
1990;476;13;13014;Berre-l'Étang;30/04/1990 13:01;1000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;2956;83;83019;Bormes-les-Mimosas;21/06/1990 13:29;1500000;0;0;;;;;;;;;Non;4;Probable;;;;;;;;;;;
1990;1519;2B;2B049;Calenzana;23/06/1990 13:45;1000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1990;2978;83;83071;Londe-les-Maures (La);06/07/1990 17:03;3500000;0;0;;;;;;;;;Non;1;Probable;;;;;;;;;;;
1990;2979;83;83107;Roquebrune-sur-Argens;06/07/1990 17:18;5540000;0;0;;;;;;;;;Non;4;;;;;;;;;;;;
1990;513;13;13051;Lançon-Provence;10/07/1990 11:09;1000000;0;0;;;;;;;;;Non;;Probable;Involontaire (particulier);;;;;;;;;;
1990;522;13;13009;Barben (La);10/07/1990 16:10;30570000;0;0;;;;;;;;;Non;;Certaine;;;;;;;;;;;
1990;2659;48;48119;Prévenchères;20/07/1990 12:58;1000000;0;0;;;;;;;;;Non;;Probable;Involontaire (particulier);;;;;;;;;;
1990;901;2A;2A041;Bonifacio;28/07/1990 12:13;3000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;277;7;7131;Lanas;08/08/1990 11:25;6800000;0;0;;;;;;;;;Non;;Probable;;;;;;;;;;;
1990;958;2A;2A362;Zonza;17/08/1990 13:26;44000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;605;13;13055;Marseille;21/08/1990 15:23;29000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1990;3104;83;83043;Collobrières;21/08/1990 15:24;96000000;0;0;;;;;;;;;Non;4;;;;;;;;;;;;
1990;577;13;13050;Lambesc;21/08/1990 17:14;1400000;0;0;;;;;;;;;Non;6;;;;;;;;;;;;
1990;576;13;13042;Gémenos;21/08/1990 17:30;7700000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;307;7;7100;Gravières;21/08/1990 21:45;1060000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;2523;30;30122;Gajan;22/08/1990 11:30;1800000;0;0;;;;;;;;;Non;;Probable;;;;;;;;;;;
1990;2509;30;30354;Montagnac;22/08/1990 15:05;20000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1990;3153;83;83107;Roquebrune-sur-Argens;20/09/1990 17:41;2320000;0;0;;;;;;;;;Non;4;Inconnue;;;;;;;;;;;
1990;2232;2B;2B097;Costa;20/09/1990 20:20;2500000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;2233;2B;2B361;Zilia;20/09/1990 23:55;4000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;3170;83;83081;Montauroux;21/09/1990 13:40;7150000;0;0;;;;;;;;;Non;6;;;;;;;;;;;;
1990;2318;2B;2B030;Barrettali;21/09/1990 15:15;25000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;3169;83;83070;Lavandou (Le);21/09/1990 15:31;21890000;0;0;;;;;;;;;Non;4;Probable;;;;;;;;;;;
1990;3168;83;83148;Vidauban;21/09/1990 16:59;115800000;0;0;;;;;;;;;Non;6;;;;;;;;;;;;
1990;1099;2A;2A247;Porto-Vecchio;21/09/1990 17:33;6000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;3167;83;83072;Lorgues;22/09/1990 13:02;5760000;0;0;;;;;;;;;Non;5;;;;;;;;;;;;
1990;3171;83;83001;Adrets-de-l'Estérel (Les);24/09/1990 14:50;2500000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1990;2276;2B;2B112;Feliceto;24/09/1990 17:30;3000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1991;2332;84;84133;Tour-d'Aigues (La);18/07/1991 16:35;17820000;0;0;;;;;;;;;Non;1;Probable;Involontaire (particulier);;;;;;;;;;
1991;2169;83;83021;Bras;26/07/1991 13:56;13000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1991;2164;83;83111;Sainte-Anastasie-sur-Issole;26/07/1991 22:37;1500000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1991;1845;34;34294;Saturargues;27/07/1991 12:10;1235000;0;0;;;;;;;;;Non;1;Inconnue;;;;;;;;;;;
1991;395;13;13008;Aurons;19/08/1991 15:58;3020000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1992;698;2A;2A139;Lecci;13/08/1992 14:10;1500000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1992;699;2A;2A362;Zonza;13/08/1992 14:45;4000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1992;703;2A;2A247;Porto-Vecchio;13/08/1992 16:05;3000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1992;2055;2B;2B290;Speloncato;04/09/1992 12:20;2000000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2177;2B;2B074;Casanova;04/09/1992 12:45;3870000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2209;2B;2B110;Favalello;04/09/1992 12:59;3500000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2216;2B;2B199;Palasca;04/09/1992 13:39;2375000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2217;2B;2B199;Palasca;04/09/1992 13:39;56437500;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2248;2B;2B347;Vezzani;04/09/1992 14:35;14000000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2287;2B;2B218;Piedicorte-di-Gaggio;04/09/1992 15:30;1370000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2223;2B;2B320;Tallone;04/09/1992 15:35;3000000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2250;2B;2B016;Antisanti;04/09/1992 16:50;1000000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1992;2178;2B;2B002;Aghione;04/09/1992 17:10;1700000;0;0;;;;;;;;;Oui;3;;;;;;;;;;;;
1992;2142;2B;2B350;Vignale;04/09/1992 23:11;4000000;0;0;;;;;;;;;Oui;;;;;;;;;;;;;
1993;1;4;4202;Sausses;16/01/1993 15:44;1450000;0;0;;;;;;;;;Oui;1;Certaine;Involontaire (travaux);;;;;;;;;;
1993;2451;48;48147;Saint-Étienne-du-Valdonnez;07/02/1993 14:43;1300000;0;0;;;;;;;;;Oui;1;Certaine;Involontaire (travaux);;;;;;;;;;
1993;2506;66;66122;Nohèdes;21/02/1993 13:31;1000000;0;0;;;;;;;;;Oui;1;Probable;Involontaire (travaux);;;;;;;;;;
1993;1489;2B;2B050;Calvi;05/07/1993 13:25;1400000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;1604;2B;2B123;Ghisonaccia;11/07/1993 15:28;3500000;0;0;;;;;;;;;Oui;4;Inconnue;;;;;;;;;;;
1993;2223;2B;2B049;Calenzana;20/07/1993 13:25;7800000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;1023;2A;2A092;Conca;25/07/1993 16:05;2450000;0;0;;;;;;;;;Non;1;;;;;;;;;;;;
1993;1838;2B;2B287;Sorio;05/08/1993 10:00;4700000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;1839;2B;2B214;Piano;05/08/1993 12:07;1120000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;1847;2B;2B110;Favalello;06/08/1993 13:10;3000000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;2845;83;83050;Draguignan;06/08/1993 14:05;6250000;0;0;;;;;;;;;Non;;Certaine;Involontaire (travaux);;;;;;;;;;
1993;1848;2B;2B337;Valle-di-Rostino;06/08/1993 14:30;2620000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;2027;2B;2B036;Bigorno;06/08/1993 16:05;1000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;1849;2B;2B193;Omessa;06/08/1993 16:15;3300000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;2257;2B;2B059;Canavaggia;07/08/1993 12:40;1000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;1843;2B;2B039;Bisinchi;08/08/1993 15:00;1500000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;479;7;7024;Banne;10/08/1993 15:55;1560000;0;0;;;;;;;;;Oui;4;Certaine;;;;;;;;;;;
1993;2431;34;34282;Saint-Paul-et-Valmalle;10/08/1993 17:58;1330000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1993;720;13;13030;Cuges-les-Pins;17/08/1993 12:09;1050000;0;0;;;;;;;;;Non;5;Certaine;;;;;;;;;;;
1993;1187;2A;2A345;Vero;17/08/1993 12:18;1200000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1993;1196;2A;2A040;Bocognano;18/08/1993 17:22;3800000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1993;2222;2B;2B332;Urtaca;19/08/1993 14:10;8560000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;2258;2B;2B354;Vivario;22/08/1993 11:35;4880000;0;0;;;;;;;;;Oui;4;;;;;;;;;;;;
1993;2094;2B;2B289;Soveria;22/08/1993 11:35;1400000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;2098;2B;2B275;Sermano;22/08/1993 14:30;1000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1993;36;5;5081;Montclus;22/08/1993 14:40;1500000;0;0;;;;;;;;;Non;1;Certaine;Involontaire (particulier);;;;;;;;;;
1993;35;5;5116;Réotier;23/08/1993 15:36;1500000;0;0;;;;;;;;;Non;1;Probable;;;;;;;;;;;
1993;1237;2A;2A351;Villanova;24/08/1993 11:03;1000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1993;1238;2A;2A006;Alata;24/08/1993 11:57;2000000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1994;577;11;11262;Narbonne;06/06/1994 12:46;1010000;0;0;;;;;;;;;Non;1;Probable;;;;;;;;;;;
1994;1922;34;34016;Aumelas;20/07/1994 11:20;4640000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;1090;2A;2A041;Bonifacio;08/08/1994 12:40;38000000;0;0;;;;;;;;;Non;;Inconnue;;;;;;;;;;;
1994;1091;2A;2A276;Serra-di-Ferro;09/08/1994 14:17;23800000;0;0;;;;;;;;;Non;1;Probable;;;;;;;;;;;
1994;1092;2A;2A272;Sartène;09/08/1994 14:55;26550000;0;0;;;;;;;;;Non;1;Probable;;;;;;;;;;;
1994;1093;2A;2A017;Appietto;10/08/1994 12:40;4000000;0;0;;;;;;;;;Non;;Probable;;;;;;;;;;;
1994;326;6;6021;Bonson;11/08/1994 13:42;5160000;0;0;;;;;;;;;Non;4;Inconnue;;;;;;;;;;;
1994;1691;2B;2B193;Omessa;11/08/1994 15:37;3110000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;1433;2B;2B314;Santo-Pietro-di-Tenda;12/08/1994 07:30;9500000;0;0;;;;;;;;;Oui;5;;;;;;;;;;;;
1994;1025;2A;2A247;Porto-Vecchio;12/08/1994 11:15;37900000;0;0;;;;;;;;;Non;5;Inconnue;;;;;;;;;;;
1994;1692;2B;2B238;Poggio-di-Venaco;12/08/1994 12:10;4000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;347;6;6060;Falicon;12/08/1994 13:21;1130000;0;0;;;;;;;;;Oui;1;Probable;;;;;;;;;;;
1994;1027;2A;2A272;Sartène;12/08/1994 13:30;1200000;0;0;;;;;;;;;Non;1;Inconnue;;;;;;;;;;;
1994;1696;2B;2B277;Serra-di-Fiumorbo;12/08/1994 15:10;1100000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;1397;2B;2B190;Olmi-Cappella;16/08/1994 11:00;1300000;0;0;;;;;;;;;Oui;4;;;;;;;;;;;;
1994;2128;66;66042;Cassagnes;24/08/1994 12:41;2000000;0;0;;;;;;;;;Oui;;Certaine;Involontaire (particulier);;;;;;;;;;
1994;609;11;11144;Fitou;24/08/1994 22:39;2700000;0;0;;;;;;;;;Non;6;Certaine;;;;;;;;;;;
1994;1477;2B;2B150;Lumio;25/08/1994 14:10;1000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;1589;2B;2B223;Pietralba;25/08/1994 16:11;4950000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1994;2136;66;66048;Cerbère;26/08/1994 12:09;1500000;0;0;;;;;;;;;Oui;;Certaine;Naturelle;;;;;;;;;;
1994;2403;83;83100;Puget-Ville;26/08/1994 22:00;1250000;0;0;;;;;;;;;Oui;4;Certaine;;;;;;;;;;;
1994;784;13;13054;Marignane;02/09/1994 12:50;2300000;0;0;;;;;;;;;Non;;;;;;;;;;;;;
1994;1097;2A;2A181;Ocana;08/09/1994 12:40;1000000;0;0;;;;;;;;;Non;;Certaine;;;;;;;;;;;
1994;1617;2B;2B281;Sisco;09/09/1994 11:08;2760000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1995;1137;2B;2B293;Sant'Andréa-di-Cotone;27/01/1995 03:06;3000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1995;1199;2B;2B145;Loreto-di-Casinca;16/02/1995 20:00;2000000;0;0;;;;;;;;;Oui;1;;;;;;;;;;;;
1995;1886;66;66023;Bouleternère;01/03/1995 20:55;2000000;0;0;;;;;;;;;Oui;3;Inconnue;;;;;;;;;;;
1995;366;7;7107;Jaujac;14/03/1995 07:20;2280000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1995;198;6;6163;Tende;28/03/1995 16:41;4410000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1995;1902;66;66088;Ille-sur-Têt;01/04/1995 15:55;3000000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1995;1916;66;66118;Montner;21/05/1995 13:32;4500000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1995;609;13;13112;Velaux;23/06/1995 14:52;9230000;0;0;;;;;;;;;Non;4;Inconnue;;;;;;;;;;;
1995;1918;66;66111;Montalba-le-Château;24/06/1995 15:50;1400000;0;0;;;;;;;;;Oui;1;Inconnue;;;;;;;;;;;
1995;1686;30;30174;Montaren-et-Saint-Médiers;28/07/1995 12:29;2060000;0;0;;;;;;;;;Oui;5;Inconnue;;;;;;;;;;;
1995;2164;83;83035;Castellet (Le);28/07/1995 15:31;2800000;0;0;;;;;;;;;Oui;4;;;;;;;;;;;;
1995;536;11;11185;Lagrasse;21/08/1995 05:04;1940000;0;0;;;;;;;;;Non;4;Probable;;;;;;;;;;;
1995;1949;66;66048;Cerbère;25/08/1995 17:19;1700000;0;0;;;;;;;;;Oui;4;Inconnue;;;;;;;;;;;
1995;685;13;13051;Lançon-Provence;29/08/1995 15:09;3200000;0;0;;;;;;;;;Non;1;Certaine;;;;;;;;;;;
1995;701;13;13050;Lambesc;29/08/1995 16:43;3370000;0;0;;;;;;;;;Non;4;;;;;;;;;;;;
1995;540;11;11145;Fleury;08/09/1995 12:16;2970000;0;0;;;;;;;;;Non;4;Probable;;;;;;;;;;;
1995;1520;2B;2B199;Palasca;09/09/1995 12:55;10560000;0;0;;;;;;;;;Oui;1;Probable;;;;;;;;;;;
1996;1621;83;83118;Saint-Raphaël;22/06/1996 12:57;1410000;60000;1350000;;;;;;;;;Oui;1;Probable;;;;;;;;;;;
1996;635;2A;2A247;Porto-Vecchio;08/07/1996 13:05;1950000;247500;1702500;;;;;;;;;Non;1;Certaine;Accidentelle;;;;;;;;;;
1996;969;2B;2B314;Santo-Pietro-di-Tenda;25/07/1996 13:20;3000000;0;3000000;;;;;;;;;Oui;1;Probable;Involontaire (travaux);;;;;;;;;;
1996;1444;66;66148;Port-Vendres;30/07/1996 19:15;1000000;50000;950000;;;;;;;;;Oui;3;Probable;;;;;;;;;;;
1997;168;6;6127;Saint-Martin-Vésubie;17/02/1997 09:36;1000000;1000000;0;;;;;;;;;Non;4;Probable;;;;;;;;;;;
1997;852;2A;2A092;Conca;19/03/1997 10:55;4290000;2295000;1995000;;;;;;;;;Oui;1;Probable;Involontaire (travaux);;;;;;;;;;
1997;2244;66;66023;Bouleternère;19/03/1997 15:33;1200000;0;1200000;;;;;;;;;Oui;1;Certaine;;;;;;;;;;;
1997;245;6;6062;Fontan;22/03/1997 07:30;1200000;600000;600000;;;;;;;;;Oui;4;Inconnue;;;;;;;;;;;
1997;2039;30;30080;Chamborigaud;04/04/1997 21:00;2770000;2770000;0;;;;;;;;;Oui;4;Inconnue;;;;;;;;;;;
1997;2191;48;48139;Saint-Bonnet-de-Montauroux;11/04/1997 13:59;1000000;200000;800000;;;;;;;;;Oui;1;Probable;Involontaire (particulier);;;;;;;;;;
1997;2731;84;84101;Roque-sur-Pernes (La);11/04/1997 16:38;1040000;1040000;0;;;;;;;;;Oui;5;Probable;;;;;;;;;;;
1997;2542;83;83030;Camps-la-Source;19/07/1997 02:35;1200000;1200000;0;;;;;;;;;Oui;3;Certaine;;;;;;;;;;;
1997;766;13;13106;Septèmes-les-Vallons;25/07/1997 11:04;34500000;10950000;23550000;;;;;;;;;Non;1;Probable;Accidentelle;;;;;;;;;;
1997;765;13;13088;Rove (Le);25/07/1997 21:34;4650000;3050000;1600000;;;;;;;;;Oui;4;Probable;Malveillance;;;;;;;;;;
1997;773;13;13103;Salon-de-Provence;26/07/1997 15:54;2240000;420000;1820000;;;;;;;;;Oui;1;Certaine;Malveillance;;;;;;;;;;
1997;779;13;13001;Aix-en-Provence;01/08/1997 22:55;2550000;1630000;920000;;;;;;;;;Oui;4;Probable;Malveillance;;;;;;;;;;
1997;1912;2B;2B314;Santo-Pietro-di-Tenda;12/10/1997 09:20;2500000;0;2500000;;;;;;;;;Oui;1;Probable;Malveillance;;;;;;;;;;
1997;1805;2B;2B054;Campile;12/10/1997 13:18;12000000;0;12000000;;;;;;;;;Non;1;Inconnue;;;;;;;;;;;
1998;2;4;4023;Bayons;13/01/1998 05:51;1480000;30000;1450000;;;;;;;;;Oui;1;Probable;Malveillance;;;;;;;;;;
1998;23;4;4016;Authon;16/02/1998 15:32;1020000;30000;990000;;;;;;;;;Oui;1;Certaine;Malveillance;;;;;;;;;;
1998;67;4;4148;Peyroules;16/03/1998 06:31;1300000;30000;1270000;;;;;;;;;Oui;1;Probable;Involontaire (travaux);;;;;;;;;;
1998;268;6;6023;Breil-sur-Roya;27/03/1998 19:20;1000000;500000;500000;;;;;;;;;Oui;4;Inconnue;;;;;;;;;;;
